Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST01175,32.0,Male,Riyadh,Mobile,Referral,1.0,No,Evening,5.65,1.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01176,24.0,Female,London,Mobile,Paid Search,3.0,Yes,Evening,8.94,,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST01177,36.0,Female,Sharjah,Tablet,Organic,2.0,Yes,Night,20.67,7.0,Books,nan,No,BNPL,2.0,Yes,Cart,No,
CUST01178,54.0,Female,Cairo,Mobile,Social Media,1.0,No,Night,106.9635397650856,21.0,Apparel,nan,Yes,Cash on Delivery,1.0,Yes,Checkout,No,
CUST01179,60.0,Male,Muscat,Desktop,Paid Search,1.0,No,Night,13.6,4.0,Toys,nan,No,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01180,23.0,Female,Dubai,Mobile,Email,2.0,Yes,Morning,14.59,4.0,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01181,42.0,Male,Doha,Desktop,Paid Search,1.0,No,Afternoon,13.43,6.0,Sports,nan,Yes,BNPL,,No,Product Page,No,
CUST01182,43.0,Male,Sharjah,Mobile,Social Media,2.0,Yes,Evening,24.99,3.0,Apparel,nan,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01183,,Male,Dubai,Mobile,Social Media,3.0,Yes,Night,6.98,3.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01184,34.0,Male,Doha,Desktop,Paid Search,1.0,No,Evening,30.09,8.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01185,44.0,Male,Kuwait City,Tablet,Social Media,2.0,Yes,Night,21.38,4.0,Home & Kitchen,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01186,46.0,Female,Dubai,Mobile,Social Media,1.0,No,Night,4.12,3.0,Apparel,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01187,57.0,Female,Cairo,Desktop,Email,6.0,Yes,Afternoon,21.94,3.0,Apparel,Sports,Yes,Cash on Delivery,3.0,Yes,Cart,No,
CUST01188,40.0,Female,Kuwait City,Mobile,Email,2.0,Yes,Evening,30.48,9.0,Sports,nan,Yes,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST01189,22.0,Male,London,Desktop,Paid Search,1.0,No,Night,7.99,1.0,Apparel,Toys,Yes,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01190,35.0,Female,Abu Dhabi,Mobile,Organic,5.0,Yes,Night,15.98,3.0,Apparel,nan,No,Credit/Debit Card,3.0,Yes,None,Yes,136.34
CUST01191,41.0,Male,London,Mobile,Direct,5.0,Yes,Evening,5.01,2.0,Sports,Electronics,No,Credit/Debit Card,1.0,Yes,None,Yes,169.64
CUST01192,33.0,Male,,Desktop,Paid Search,2.0,Yes,Night,138.06080187664537,70.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01193,45.0,Male,Dubai,Desktop,Social Media,2.0,Yes,Morning,35.53,5.0,Sports,Electronics,No,Digital Wallet,,No,Product Page,No,
CUST01194,26.0,Male,Kuwait City,Mobile,Email,3.0,Yes,Evening,32.31,9.0,Apparel,Sports,Yes,BNPL,2.0,Yes,None,Yes,102.73
CUST01195,59.0,Male,Doha,Desktop,Organic,2.0,Yes,Afternoon,18.65,6.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01196,34.0,Male,Riyadh,Mobile,Paid Search,3.0,Yes,Morning,29.89,10.0,Electronics,nan,No,Cash on Delivery,1.0,Yes,Cart,No,
CUST01197,27.0,Female,,Desktop,Social Media,2.0,Yes,Night,27.43,8.0,Books,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01198,29.0,Female,Dubai,Desktop,Social Media,1.0,No,Evening,39.15,8.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01199,53.0,Male,Riyadh,Mobile,Referral,2.0,Yes,Afternoon,15.18,2.0,Toys,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01200,,Other,Abu Dhabi,Desktop,Paid Search,1.0,No,Afternoon,24.23,5.0,Apparel,nan,No,BNPL,1.0,Yes,Cart,No,
CUST01201,42.0,Female,Riyadh,Mobile,Referral,2.0,Yes,Night,62.93,17.0,Sports,Books,No,BNPL,,No,Product Page,No,
CUST01202,56.0,Male,Abu Dhabi,Mobile,Social Media,1.0,No,Night,9.51,3.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01203,28.0,Female,Mumbai,Mobile,Paid Search,1.0,No,Morning,11.57,3.0,Apparel,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01204,53.0,Male,Riyadh,Mobile,Social Media,2.0,Yes,Night,12.56,6.0,Sports,nan,No,BNPL,,No,Product Page,No,
CUST01205,47.0,Female,Kuwait City,Desktop,Organic,3.0,Yes,Afternoon,23.01,4.0,Electronics,nan,No,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01206,23.0,Female,London,Mobile,Paid Search,2.0,Yes,Evening,20.78,6.0,Electronics,Home & Kitchen,Yes,Cash on Delivery,2.0,Yes,Cart,No,
CUST01207,46.0,Other,Riyadh,Mobile,Social Media,2.0,Yes,Night,15.5,5.0,Apparel,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01208,51.0,Female,Dubai,Desktop,Direct,3.0,Yes,Night,11.89,5.0,Sports,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01209,22.0,Female,Dubai,Mobile,Referral,3.0,Yes,Night,15.11,5.0,Apparel,Sports,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01210,37.0,Female,Doha,Mobile,Social Media,1.0,No,Afternoon,8.0,3.0,Apparel,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01211,38.0,Male,Dubai,Mobile,Paid Search,2.0,Yes,Evening,6.37,1.0,Toys,Apparel,Yes,Cash on Delivery,3.0,Yes,Checkout,No,
CUST01212,33.0,Male,Riyadh,Desktop,Email,4.0,Yes,Afternoon,43.98,9.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01213,33.0,Male,,Mobile,Organic,2.0,Yes,Evening,16.07,5.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01214,26.0,Male,Dubai,Mobile,Paid Search,1.0,No,Evening,16.56,7.0,Beauty,nan,Yes,Digital Wallet,4.0,Yes,None,Yes,92.81
CUST01215,42.0,Male,Sharjah,Mobile,Direct,4.0,Yes,Afternoon,2.15,1.0,Sports,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01216,19.0,Female,Mumbai,Desktop,Paid Search,3.0,Yes,Evening,25.07,4.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,379.81
CUST01217,38.0,Female,Riyadh,Mobile,Organic,6.0,Yes,Afternoon,17.65,2.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01218,35.0,Other,London,Tablet,Social Media,1.0,No,Evening,3.51,1.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01219,36.0,Female,London,Desktop,Organic,3.0,Yes,Evening,17.77,6.0,Home & Kitchen,Toys,No,BNPL,2.0,Yes,None,Yes,251.41
CUST01220,45.0,Female,Dubai,Desktop,Paid Search,2.0,Yes,Afternoon,13.38,6.0,Apparel,Toys,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01221,36.0,Female,Abu Dhabi,Mobile,Organic,6.0,Yes,Night,28.84,4.0,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST01222,41.0,Male,Kuwait City,Mobile,Referral,4.0,Yes,Morning,16.29,2.0,Home & Kitchen,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01223,71.0,Female,Muscat,Desktop,Social Media,1.0,No,Evening,6.26,1.0,Books,nan,Yes,Cash on Delivery,2.0,Yes,None,Yes,37.07
CUST01224,32.0,Male,Sharjah,Mobile,Social Media,2.0,Yes,Evening,20.38,4.0,Beauty,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01225,37.0,Male,Mumbai,Mobile,Paid Search,1.0,No,Morning,2.32,1.0,Grocery,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01226,50.0,Male,Dubai,Mobile,Direct,3.0,Yes,Afternoon,8.13,2.0,Beauty,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01227,43.0,Female,Abu Dhabi,Tablet,Referral,2.0,Yes,Night,16.13,5.0,Electronics,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST01228,20.0,Female,Riyadh,Desktop,Email,4.0,Yes,Afternoon,16.65,1.0,Apparel,nan,Yes,BNPL,3.0,Yes,None,Yes,158.06
CUST01229,43.0,Male,Sharjah,Mobile,Organic,4.0,Yes,Afternoon,38.4,8.0,Books,nan,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01230,44.0,Male,Dubai,Desktop,Referral,1.0,No,Afternoon,17.15,6.0,Beauty,nan,No,Digital Wallet,,No,Product Page,No,
CUST01231,22.0,Female,Abu Dhabi,Mobile,Paid Search,1.0,No,Night,20.1,7.0,Toys,nan,No,Digital Wallet,,No,Product Page,No,
CUST01232,46.0,Female,Dubai,Desktop,Social Media,1.0,No,Evening,26.46,9.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01233,39.0,Male,Riyadh,Mobile,Organic,25.0,Yes,Night,17.24,5.0,Apparel,Beauty,No,Digital Wallet,3.0,Yes,Payment Gateway,No,
CUST01234,77.0,Female,Cairo,Desktop,Social Media,3.0,Yes,Evening,,2.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01235,29.0,Female,Cairo,Mobile,Email,2.0,Yes,Afternoon,19.0,,Apparel,nan,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01236,42.0,Other,Doha,Mobile,Organic,2.0,Yes,Morning,30.56,11.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01237,33.0,Male,Sharjah,Mobile,Paid Search,5.0,Yes,Night,,3.0,Apparel,nan,No,Digital Wallet,,No,Product Page,No,
CUST01238,53.0,Male,Sharjah,Mobile,Social Media,1.0,No,Night,19.55,8.0,Beauty,nan,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01239,36.0,Male,Dubai,Desktop,Social Media,1.0,No,Evening,14.72,1.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01240,,Male,Abu Dhabi,Mobile,Organic,3.0,Yes,Morning,10.86,4.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01241,25.0,Female,Dubai,Mobile,Social Media,1.0,No,Evening,3.76,3.0,Beauty,Apparel,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01242,39.0,Male,Muscat,Mobile,Paid Search,1.0,No,Afternoon,42.52,10.0,Apparel,Toys,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01243,43.0,Female,Cairo,Mobile,Organic,6.0,Yes,Afternoon,11.78,4.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST01244,46.0,Male,Sharjah,Mobile,Direct,4.0,Yes,Night,9.56,4.0,Apparel,nan,No,BNPL,2.0,Yes,Payment Gateway,No,
CUST01245,54.0,Other,Doha,Mobile,Direct,4.0,Yes,Evening,26.62,7.0,Books,Grocery,No,Cash on Delivery,,No,Product Page,No,
CUST01246,41.0,Male,Dubai,Mobile,Referral,2.0,Yes,Afternoon,8.47,2.0,Home & Kitchen,nan,No,BNPL,3.0,Yes,Payment Gateway,No,
CUST01247,24.0,Female,Riyadh,Mobile,Email,5.0,Yes,Night,14.06,3.0,Books,Electronics,Yes,Digital Wallet,,No,Product Page,No,
CUST01248,31.0,Female,Doha,Mobile,Paid Search,2.0,Yes,Night,11.74,1.0,Home & Kitchen,Beauty,No,Digital Wallet,17.0,Yes,Cart,No,
CUST01249,26.0,Other,Sharjah,Tablet,Direct,3.0,Yes,Evening,13.01,5.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01250,59.0,Male,Dubai,Desktop,Social Media,1.0,No,Evening,8.6,5.0,Apparel,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01251,39.0,Male,Cairo,Mobile,Organic,2.0,Yes,Night,19.12,7.0,Home & Kitchen,nan,Yes,BNPL,,No,Product Page,No,
CUST01252,34.0,Female,Kuwait City,Desktop,Organic,2.0,Yes,Evening,30.52,6.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01253,42.0,Male,Cairo,Desktop,Email,4.0,Yes,Afternoon,24.17,3.0,Beauty,nan,No,Cash on Delivery,2.0,Yes,Cart,No,
CUST01254,44.0,Male,Muscat,Mobile,Social Media,1.0,No,Night,7.19,3.0,Electronics,Books,No,Digital Wallet,,No,Product Page,No,
CUST01255,77.0,Male,Mumbai,Desktop,Paid Search,6.0,Yes,Afternoon,33.82,6.0,Beauty,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01256,43.0,Male,Dubai,Mobile,Organic,5.0,Yes,Night,56.18,13.0,Sports,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST01257,48.0,Female,Dubai,Desktop,Paid Search,1.0,No,Evening,31.66,4.0,Beauty,Grocery,No,Credit/Debit Card,,No,Product Page,No,
CUST01258,28.0,Male,Abu Dhabi,Mobile,Referral,1.0,No,Evening,4.96,4.0,Home & Kitchen,nan,No,Credit/Debit Card,1.0,Yes,None,Yes,171.34
CUST01259,40.0,Male,Dubai,Mobile,Social Media,1.0,No,Morning,5.07,2.0,Toys,nan,No,Cash on Delivery,,No,Product Page,No,
CUST01260,41.0,Male,Sharjah,Mobile,Organic,2.0,Yes,Afternoon,22.31,3.0,Apparel,nan,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01261,49.0,Female,Riyadh,Tablet,Direct,7.0,Yes,Afternoon,15.18,4.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01262,49.0,Male,Riyadh,Desktop,Organic,4.0,Yes,Afternoon,,5.0,Sports,nan,No,BNPL,,No,Product Page,No,
CUST01263,32.0,Male,Dubai,Mobile,Social Media,1.0,No,Night,15.32,5.0,Electronics,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01264,25.0,Female,Cairo,Mobile,Social Media,2.0,Yes,Afternoon,15.62,5.0,Beauty,nan,Yes,Digital Wallet,3.0,Yes,None,Yes,76.95
CUST01265,37.0,Other,Dubai,Mobile,Social Media,22.0,Yes,Afternoon,43.47,6.0,Electronics,nan,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01266,74.0,Other,Abu Dhabi,Mobile,Direct,3.0,Yes,Evening,12.05,3.0,Electronics,nan,Yes,Credit/Debit Card,2.0,Yes,None,Yes,302.93
CUST01267,,Female,Doha,Mobile,Email,3.0,Yes,Evening,44.45,10.0,Electronics,Books,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01268,28.0,Male,Kuwait City,Mobile,Referral,1.0,No,Morning,38.26,8.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01269,23.0,Female,Abu Dhabi,Desktop,Paid Search,1.0,No,Morning,12.4,3.0,Electronics,Books,No,BNPL,,No,Product Page,No,
CUST01270,29.0,Male,Dubai,Desktop,Paid Search,1.0,No,Night,20.03,7.0,Electronics,Home & Kitchen,No,BNPL,,No,Product Page,No,
CUST01271,23.0,Female,Riyadh,Mobile,Paid Search,4.0,Yes,Morning,13.53,1.0,Sports,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST01272,,Male,Dubai,Mobile,Email,3.0,Yes,Evening,20.81,5.0,Sports,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01273,41.0,Female,Dubai,Tablet,Paid Search,1.0,No,Afternoon,14.84,4.0,Sports,nan,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01274,45.0,Female,Riyadh,Desktop,Paid Search,1.0,No,Evening,11.74,3.0,Sports,Books,Yes,Credit/Debit Card,3.0,Yes,None,Yes,171.93
CUST01275,29.0,Male,Abu Dhabi,Desktop,Organic,5.0,Yes,Morning,14.41,2.0,Apparel,Toys,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01276,47.0,Female,Abu Dhabi,Tablet,Social Media,1.0,No,Night,7.96,6.0,Books,nan,No,BNPL,1.0,Yes,Cart,No,
CUST01277,30.0,Male,Sharjah,Desktop,Organic,2.0,Yes,Morning,42.58,11.0,Home & Kitchen,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01278,42.0,Male,,Mobile,Social Media,2.0,Yes,Evening,,7.0,Home & Kitchen,nan,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST01279,60.0,Male,Mumbai,Mobile,Social Media,4.0,Yes,Afternoon,14.33,5.0,Beauty,nan,No,Digital Wallet,,No,Product Page,No,
CUST01280,29.0,Male,Abu Dhabi,Tablet,Social Media,1.0,No,Night,22.97,7.0,Electronics,Home & Kitchen,No,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01281,31.0,Male,Dubai,Mobile,Direct,,Yes,Night,6.35,2.0,Sports,nan,No,Digital Wallet,3.0,Yes,Payment Gateway,No,
CUST01282,30.0,Female,,Mobile,Social Media,1.0,No,Evening,,7.0,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01283,32.0,Male,Dubai,Mobile,Social Media,1.0,No,Evening,46.33,11.0,Electronics,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST01284,14.0,Male,Sharjah,Desktop,Social Media,1.0,No,Night,18.04,4.0,Electronics,Home & Kitchen,Yes,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01285,33.0,Male,Riyadh,Tablet,Paid Search,1.0,No,Night,2.62,4.0,Electronics,Home & Kitchen,No,Digital Wallet,3.0,Yes,None,Yes,478.23
CUST01286,,Female,Sharjah,Mobile,Direct,4.0,Yes,Evening,14.64,2.0,Books,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01287,44.0,Female,Abu Dhabi,Mobile,Paid Search,1.0,No,Night,,4.0,Toys,Apparel,No,Cash on Delivery,,No,Product Page,No,
CUST01288,49.0,Female,,Desktop,Direct,3.0,Yes,Afternoon,18.66,9.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,None,Yes,125.77
CUST01289,43.0,Female,Sharjah,Mobile,Social Media,1.0,No,Afternoon,15.15,5.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01290,38.0,Female,Abu Dhabi,Mobile,Direct,4.0,Yes,Morning,17.91,1.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01291,23.0,Female,Sharjah,Tablet,Email,2.0,Yes,Evening,12.38,5.0,Sports,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01292,59.0,Female,Doha,Mobile,Organic,3.0,Yes,Afternoon,16.48,3.0,Electronics,nan,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01293,39.0,Male,Riyadh,Mobile,Organic,3.0,Yes,Morning,20.04,4.0,Books,nan,No,Digital Wallet,2.0,Yes,None,Yes,47.55
CUST01294,39.0,Female,Sharjah,Mobile,Social Media,2.0,Yes,Afternoon,18.5,9.0,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01295,52.0,Male,Riyadh,Mobile,Organic,2.0,Yes,Evening,10.02,5.0,Books,Grocery,No,Credit/Debit Card,2.0,Yes,None,Yes,48.1
CUST01296,34.0,Female,Abu Dhabi,Tablet,Social Media,1.0,No,Afternoon,60.0,16.0,Home & Kitchen,Toys,No,BNPL,,No,Product Page,No,
CUST01297,,Female,Dubai,Mobile,Social Media,3.0,Yes,Morning,2.98,1.0,Beauty,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01298,47.0,Female,Riyadh,Mobile,Email,6.0,Yes,Night,11.0,,Home & Kitchen,Toys,Yes,Credit/Debit Card,4.0,Yes,Payment Gateway,No,
CUST01299,50.0,Female,Dubai,Mobile,Paid Search,2.0,Yes,Afternoon,20.5,5.0,Sports,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01300,37.0,Male,Doha,Mobile,Email,4.0,Yes,Morning,27.62,8.0,Sports,nan,Yes,BNPL,2.0,Yes,None,Yes,174.2
CUST01301,40.0,Male,Kuwait City,Desktop,Social Media,3.0,Yes,Night,19.21,4.0,Home & Kitchen,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01302,55.0,Male,Cairo,Desktop,Organic,4.0,Yes,Night,33.88,11.0,Beauty,Apparel,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01303,37.0,Female,London,Tablet,Direct,2.0,Yes,Evening,,6.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01304,36.0,Female,Dubai,Mobile,Organic,4.0,Yes,Afternoon,16.94,7.0,Books,Electronics,No,Digital Wallet,3.0,Yes,None,Yes,38.97
CUST01305,42.0,Female,Mumbai,Desktop,Organic,2.0,Yes,Night,28.82,6.0,Beauty,nan,Yes,Cash on Delivery,3.0,Yes,None,Yes,79.51
CUST01306,35.0,Female,Doha,Mobile,Organic,7.0,Yes,Evening,7.95,2.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01307,39.0,Female,Riyadh,Desktop,Direct,3.0,Yes,Afternoon,18.91,5.0,Electronics,nan,No,Cash on Delivery,3.0,Yes,Cart,No,
CUST01308,44.0,Female,Dubai,Desktop,Paid Search,3.0,Yes,Evening,15.22,3.0,Sports,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01309,46.0,Female,Muscat,Mobile,Organic,3.0,Yes,Evening,175.11244963942727,75.0,Electronics,Books,No,Credit/Debit Card,2.0,Yes,None,Yes,387.12
CUST01310,,Female,Dubai,Mobile,Social Media,4.0,Yes,Evening,8.27,4.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01311,39.0,Female,Muscat,Mobile,Paid Search,3.0,Yes,Night,14.56,4.0,Electronics,Books,No,BNPL,2.0,Yes,None,Yes,371.14
CUST01312,48.0,Male,Dubai,Mobile,Paid Search,3.0,Yes,Evening,41.35,10.0,Home & Kitchen,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01313,43.0,Female,Riyadh,Tablet,Social Media,2.0,Yes,Night,21.78,8.0,Home & Kitchen,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01314,40.0,Male,Sharjah,Mobile,Organic,2.0,Yes,Evening,23.68,7.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,151.83
CUST01315,43.0,Male,Dubai,Mobile,Direct,4.0,Yes,Afternoon,27.6,7.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01316,28.0,Female,Dubai,Mobile,Email,2.0,Yes,Afternoon,15.18,6.0,Sports,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01317,35.0,Male,Sharjah,Desktop,Organic,3.0,Yes,Morning,60.42,16.0,Grocery,Home & Kitchen,Yes,Digital Wallet,,No,Product Page,No,
CUST01318,31.0,Other,,Mobile,Paid Search,1.0,No,Afternoon,20.37,7.0,Electronics,nan,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01319,39.0,Male,Sharjah,Mobile,Social Media,1.0,No,Night,3.32,2.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01320,52.0,Male,Riyadh,Mobile,Social Media,2.0,Yes,Evening,10.06,4.0,Beauty,nan,No,Credit/Debit Card,3.0,Yes,None,Yes,128.65
CUST01321,30.0,Male,Muscat,Desktop,Organic,3.0,Yes,Morning,13.44,3.0,Sports,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01322,39.0,Male,Doha,Mobile,Paid Search,3.0,Yes,Afternoon,,6.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST01323,32.0,Male,Dubai,Desktop,Organic,5.0,Yes,Morning,33.31,8.0,Beauty,nan,Yes,BNPL,4.0,Yes,Checkout,No,
CUST01324,29.0,Male,Abu Dhabi,Mobile,Direct,3.0,Yes,Night,10.4,1.0,Books,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,41.66
CUST01325,75.0,Male,Abu Dhabi,Mobile,Organic,4.0,Yes,Morning,39.28,9.0,Electronics,Home & Kitchen,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01326,28.0,Male,Cairo,Mobile,Email,5.0,Yes,Evening,17.7,4.0,Electronics,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01327,41.0,Male,Muscat,Mobile,Organic,,Yes,Evening,106.92119391966045,,Home & Kitchen,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01328,43.0,Female,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Evening,6.62,4.0,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST01329,31.0,Male,Dubai,Mobile,Paid Search,1.0,No,Afternoon,20.36,5.0,Home & Kitchen,Toys,Yes,Digital Wallet,1.0,Yes,Cart,No,
CUST01330,38.0,Female,Cairo,Mobile,Email,2.0,Yes,Afternoon,17.45,5.0,Grocery,nan,No,Cash on Delivery,3.0,Yes,Payment Gateway,No,
CUST01331,59.0,Female,Cairo,Mobile,Organic,3.0,Yes,Night,11.72,3.0,Sports,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01332,22.0,Male,Muscat,Mobile,Organic,4.0,Yes,Evening,133.8339869522967,27.0,Beauty,nan,Yes,Cash on Delivery,5.0,Yes,None,Yes,97.47
CUST01333,35.0,Female,Muscat,Desktop,Paid Search,1.0,No,Evening,19.78,5.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01334,58.0,Female,Sharjah,Mobile,Organic,4.0,Yes,Evening,18.48,3.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST01335,43.0,Female,Dubai,Desktop,Paid Search,3.0,Yes,Morning,27.24,6.0,Sports,Electronics,No,Credit/Debit Card,,No,Product Page,No,
CUST01336,49.0,Male,Sharjah,Desktop,Paid Search,2.0,Yes,Morning,28.98,10.0,Electronics,nan,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01337,52.0,Female,Sharjah,Mobile,Social Media,1.0,No,Night,38.91,7.0,Electronics,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01338,50.0,Female,Sharjah,Desktop,Social Media,3.0,Yes,Night,9.11,5.0,Books,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01339,42.0,Male,Sharjah,Mobile,Paid Search,2.0,Yes,Evening,6.4,5.0,Books,Grocery,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01340,45.0,Male,Dubai,Mobile,Paid Search,2.0,Yes,Evening,14.63,3.0,Electronics,Sports,No,BNPL,2.0,Yes,Checkout,No,
CUST01341,31.0,Male,Abu Dhabi,Mobile,Organic,5.0,Yes,Afternoon,15.09,5.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST01342,36.0,Female,Sharjah,Mobile,Organic,2.0,Yes,Afternoon,30.3,5.0,Electronics,nan,No,Cash on Delivery,3.0,Yes,None,Yes,443.52
CUST01343,54.0,Male,Dubai,Mobile,Organic,5.0,Yes,Evening,13.92,2.0,Apparel,nan,Yes,Digital Wallet,3.0,Yes,Checkout,No,
